SU_ID,CERAMICS_CLASS,CERAMICS_DETAILS,VESSELS,RIMS,HANDLES,BASES,WALLS,TOTAL,WEIGHT,SIZE_MIN,SIZE_MAX,SD_START,SD_END
5101,African Cookware,NULL,NULL,10,NULL,2,7,19,0.196,3,9,140,400
5101,African Cookware,NULL,NULL,10,NULL,2,7,19,0.196,3,9,140,400
5101,Amphora,NULL,NULL,3,11,3,154,171,13.31,3,11,140,193
5107,African Cookware,NULL,NULL,1,2,1,12,16,0.292,3,8,140,500
5107,African Cookware,NULL,NULL,1,2,1,12,16,0.292,3,8,140,500
5107,Amphora,NULL,NULL,12,3,1,144,160,11.063,2,11,69,96
5107,Amphora,NULL,NULL,12,3,1,144,160,11.063,2,11,14,190
5107,Amphora,NULL,NULL,12,3,1,144,160,11.063,2,11,69,96
5107,Amphora,NULL,NULL,12,3,1,144,160,11.063,2,11,1,200
5107,Amphora,NULL,NULL,12,3,1,144,160,11.063,2,11,140,350
5107,Commonware,NULL,NULL,5,NULL,2,35,42,0.374,2,8,160,190
5107,Glazed Ceramic,NULL,NULL,NULL,NULL,1,1,2,0.034,5,5,0,0
5110,African Cookware,NULL,NULL,38,NULL,32,61,131,1.865,1,9,125,300
5110,African Cookware,NULL,NULL,38,NULL,32,61,131,1.865,1,9,125,300
5110,African Cookware,NULL,NULL,38,NULL,32,61,131,1.865,1,9,100,250
5110,African Cookware,NULL,NULL,38,NULL,32,61,131,1.865,1,9,150,400
5110,African Red Slip,NULL,NULL,4,NULL,2,11,17,0.114,2,5,80,150
5110,African Red Slip,NULL,NULL,4,NULL,2,11,17,0.114,2,5,160,200
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,50,250
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,150,300
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,100,300
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,69,125
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,1,300
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,170,400
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,180,300
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,180,200
5110,Commonware,NULL,NULL,127,37,26,591,781,11.317,1,11,1,200
5110,Commonware,NULL,NULL,127,37,26,591,781,11.317,1,11,1,200
5124,African Cookware,NULL,NULL,1,NULL,NULL,2,3,0.036,NULL,NULL,1,500
5124,Commonware,NULL,NULL,13,4,9,58,84,1.71,NULL,NULL,1,200
5124,Terra Sigillata,NULL,NULL,1,NULL,NULL,5,6,0.044,NULL,NULL,25,75
5126,Commonware,NULL,NULL,1,NULL,NULL,4,5,0.048,2,6,200,14
5161,Commonware,NULL,NULL,33,4,4,16,57,1.375,2,10,1,150
5161,Commonware,NULL,NULL,33,4,4,16,57,1.375,2,10,100,500
5161,Commonware,NULL,NULL,33,4,4,16,57,1.375,2,10,100,500
5163,Commonware,NULL,NULL,3,NULL,1,6,10,0.198,3,8,50,150
5164,Terra Sigillata,NULL,NULL,2,NULL,NULL,NULL,2,0.034,5,8,20,100
5301,African Cookware,NULL,NULL,5,NULL,1,NULL,6,0.054,3,6,100,400
5301,Terra Sigillata,NULL,NULL,35,NULL,4,41,77,0.356,2,6,20,45
5312,Commonware,NULL,NULL,5,4,1,22,32,0.496,2,9,80,90
5312,Thin Walled,NULL,NULL,1,2,2,8,13,0.074,2,7,40,200
5317,African Red Slip,NULL,NULL,2,NULL,NULL,NULL,2,0.032,4,8,100,160
5317,African Red Slip,NULL,NULL,2,NULL,NULL,NULL,2,0.032,4,8,230,300
5317,Commonware,NULL,NULL,7,1,NULL,39,47,0.444,3,8,125,175
5317,Terra Sigillata,NULL,NULL,5,NULL,2,11,18,0.114,2,10,1,100
5317,Thin Walled,NULL,NULL,2,NULL,1,4,7,0.03,2,5,69,200
5391,Commonware,NULL,NULL,3,NULL,NULL,8,11,0.168,3,8,0,200
5477,Impasto,NULL,NULL,NULL,NULL,1,3,4,0.022,2,4,900,500
5517,Commonware,NULL,NULL,NULL,NULL,NULL,1,1,0.001,2,2,1,100
5538,African Cookware,NULL,NULL,3,NULL,NULL,NULL,3,0.074,9,9,1,50
5538,Commonware,NULL,NULL,60,16,10,153,229,5.484,3,11,1,14
5538,Commonware,NULL,NULL,60,16,10,153,229,5.484,3,11,1,200
5541,Amphora,NULL,NULL,3,9,NULL,231,242,19.005,2,11,300,400
5541,Commonware,NULL,NULL,219,18,40,908,1185,14.742,2,11,1,200
5562,Commonware,NULL,NULL,15,2,1,26,44,0.894,3,10,250,15
5564,Amphora,NULL,NULL,3,3,4,4,14,6.16,3,11,50,200
5564,Commonware,NULL,NULL,9,2,2,2,15,0.318,3,8,80,90
5564,Glazed Ceramic,NULL,NULL,NULL,NULL,NULL,1,1,0.001,3,3,70,500
5569,Glazed Ceramic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,500
5572,Amphora,NULL,NULL,30,44,17,17,108,23.08,4,11,50,300
5572,Amphora,NULL,NULL,30,44,17,17,108,23.08,4,11,1,200
5572,Commonware,NULL,NULL,147,21,19,13,192,6.108,2,11,1,150
5572,Commonware,NULL,NULL,147,21,19,13,192,6.108,2,11,1,100
5572,Glazed Ceramic,NULL,NULL,1,NULL,NULL,NULL,1,0.036,8,8,70,500
5572,Painted Creamware,NULL,NULL,5,6,5,5,21,0.286,2,11,41,194
5572,Thin Walled,NULL,NULL,37,11,26,48,122,0.664,2,10,10,15
5572,Thin Walled,NULL,NULL,37,11,26,48,122,0.664,2,10,34,57
5598,African Cookware,NULL,NULL,21,NULL,4,6,31,0.532,3,8,100,400
5598,African Red Slip,NULL,NULL,7,NULL,NULL,1,8,0.146,2,11,200,250
5598,African Red Slip,NULL,NULL,7,NULL,NULL,1,8,0.146,2,11,150,200
5598,Amphora,NULL,NULL,28,51,19,50,148,40.628,3,11,300,400
5598,Creamware,NULL,3,43,19,21,34,117,3.79,3,11,1,100
5602,Commonware,NULL,NULL,11,1,3,16,31,0.444,2,7,80,90
5609,Amphora,NULL,NULL,NULL,NULL,1,3,4,2.74,11,11,50,300
5793,African Red Slip,Sherds in good condition. Better than other wares in SU.,NULL,3,NULL,NULL,NULL,3,0.042,4,7,360,420
5793,Commonware,NULL,NULL,9,5,1,1,16,0.278,2,7,1,50
5793,Commonware,NULL,NULL,9,5,1,1,16,0.278,2,7,117,138
5816,African Cookware,"One sherd irregularly shaped (ovular plate?), could use further study.",NULL,2,NULL,NULL,1,3,0.088,5,9,80,150
5848,Thin Walled,NULL,NULL,1,NULL,1,NULL,2,0.002,2,3,60,70
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,400
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,300
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,140,300
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,400
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150,425
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150,225
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,100
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,Amphora,NULL,NULL,4,2,NULL,2,2,NULL,NULL,NULL,250,300
0,Amphora,NULL,NULL,4,2,NULL,2,2,NULL,NULL,NULL,300,400
0,Amphora,NULL,NULL,4,2,NULL,2,2,NULL,NULL,NULL,250,300
243,African Cookware,NULL,NULL,NULL,NULL,NULL,1,1,0.005,3,3,70,200
562,Commonware,NULL,0,1,0,0,5,6,0.072,2,8,1,100
1122,Commonware,NULL,NULL,5,NULL,NULL,7,12,0.091,3,6,100,299
1342,African Red Slip,NULL,NULL,1,NULL,1,3,5,0.018,1,2,100,200
2000,Black Gloss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,150
2000,Thin Walled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150,200
2001,African Cookware,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,300
2001,African Red Slip,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,150
2001,African Red Slip,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150,200
2237,Amphora,NULL,NULL,12,6,12,301,331,NULL,NULL,NULL,65,70
2237,Amphora,NULL,NULL,12,6,12,301,331,NULL,NULL,NULL,50,200
2237,Amphora,NULL,NULL,12,6,12,301,331,NULL,NULL,NULL,50,200
2237,Amphora,NULL,NULL,12,6,12,301,331,NULL,NULL,NULL,75,200
2237,Amphora,NULL,NULL,12,6,12,301,331,NULL,NULL,NULL,50,200
2435,Commonware,NULL,NULL,9,NULL,NULL,34,43,0.624,2,11,1,100
2438,Impasto Chiaro Sabbioso,NULL,NULL,1,NULL,NULL,4,5,0.076,2,7,325,250
5019,Terra Sigillata,NULL,NULL,14,NULL,7,35,56,0.294,1,6,1,14
5019,Terra Sigillata,NULL,NULL,14,NULL,7,35,56,0.294,1,6,14,30
5076,Terra Sigillata,NULL,NULL,14,NULL,10,56,80,0.41,NULL,NULL,1,14
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,200,450
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,200,300
5310,African Cookware,NULL,NULL,2,NULL,NULL,NULL,2,0.025,4,4,175,400
5310,Terra Sigillata,NULL,NULL,3,NULL,NULL,1,4,0.011,2,3,40,68
5310,Terra Sigillata,NULL,NULL,3,NULL,NULL,1,4,0.011,2,3,40,50
5314,Amphora,NULL,NULL,28,91,16,34,169,31.47,3,11,10,150
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,1,99
5477,African Cookware,NULL,NULL,NULL,1,NULL,1,2,0.068,5,5,1,200
5572,Amphora,NULL,NULL,30,44,17,17,108,23.08,4,11,14,199
5598,Thin Walled,NULL,NULL,21,10,7,6,44,0.172,2,6,50,100
5621,Terra Sigillata,NULL,NULL,30,NULL,6,36,74,0.52,2,11,50,100
5621,Terra Sigillata,NULL,NULL,30,NULL,6,36,74,0.52,2,11,80,150
5707,African Cookware,NULL,NULL,1,NULL,NULL,NULL,1,0.001,3,3,0,500
5791,African Cookware,NULL,NULL,5,NULL,2,14,21,0.322,2,11,0,500
5807,African Red Slip,NULL,NULL,1,NULL,NULL,2,3,0.044,2,8,280,400
5807,Thin Walled,NULL,NULL,1,1,NULL,1,3,0.006,2,3,1,193
5809,African Red Slip,NULL,1,2,NULL,NULL,9,12,0.13,2,9,200,250
5815,African Cookware,NULL,NULL,NULL,NULL,NULL,3,3,0.036,2,5,0,500
5834,African Red Slip,NULL,NULL,9,NULL,1,NULL,10,0.122,3,6,160,220
5846,African Cookware,NULL,NULL,7,NULL,2,16,25,0.466,2,8,150,225
5846,African Cookware,NULL,NULL,7,NULL,2,16,25,0.466,2,8,175,250
5846,African Cookware,NULL,NULL,7,NULL,2,16,25,0.466,2,8,150,250
5846,African Red Slip,NULL,NULL,1,NULL,2,7,10,0.092,2,7,150,200
5848,African Cookware,Two base fragments join.,NULL,3,NULL,2,11,16,0.106,2,5,140,400
5848,African Red Slip,Diagnostics preserved to 5 percent and about 2 percent (very small).,NULL,2,NULL,NULL,NULL,2,0.008,2,3,200,250
5848,Commonware,NULL,NULL,1,NULL,NULL,11,12,0.068,2,4,98,117
5851,African Cookware,NULL,NULL,4,NULL,NULL,12,16,0.138,2,9,150,375
5851,African Cookware,NULL,NULL,4,NULL,NULL,12,16,0.138,2,9,150,375
5851,Commonware,NULL,NULL,14,1,2,72,89,0.57,1,6,98,117
5851,Commonware,NULL,NULL,14,1,2,72,89,0.57,1,6,80,90
5852,African Cookware,NULL,NULL,1,NULL,NULL,NULL,1,0.008,4,4,0,500
5853,African Cookware,"Only small fragments of bases remain, not useful for spot dating with comparanda.",NULL,NULL,NULL,2,2,4,0.014,2,3,1,500
5853,Amphora,"Few diagnostics, some sherds covered in heavy accretions.",NULL,2,2,NULL,83,87,4.49,2,11,1,300
5853,Commonware,NULL,NULL,3,1,2,14,20,0.223,2,7,100,190
5856,African Cookware,NULL,NULL,NULL,NULL,NULL,1,1,0.004,3,3,1,500
5857,African Cookware,NULL,NULL,NULL,NULL,NULL,2,2,0.008,1,3,1,500
5857,Commonware,NULL,NULL,3,1,4,48,56,0.396,1,7,150,200
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,50,250
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,300,450
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,300,500
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,1,299
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,300,499
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,200,299
5867,Commonware,NULL,NULL,7,1,4,72,84,27.017,4,11,50,250
5867,Commonware,NULL,NULL,7,1,4,72,84,27.017,4,11,400,425
5867,Creamware,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls in some cases. Rim sherds from at least three different largevessels are present, with some joins. Includes also thr",NULL,17,NULL,4,58,79,4.09,3,11,98,117
5868,African Cookware,NULL,NULL,NULL,NULL,NULL,1,1,0.004,3,3,1,500
2002,African Cookware,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,400
2427,Amphora,NULL,NULL,1,NULL,1,1,3,0.146,5,6,1,200
6000,African Cookware,NULL,NULL,4,NULL,2,3,9,0.064,2,4,100,400
6000,African Cookware,NULL,NULL,4,NULL,2,3,9,0.064,2,4,100,400
6000,African Red Slip,One rim very well preserved with rouletting decoration on the exterior.,NULL,1,NULL,2,8,11,0.032,1,5,150,200
5421,African Red Slip,NULL,NULL,1,NULL,NULL,2,3,0.03,3,3,80,150
8004,African Cookware,NULL,NULL,1,NULL,1,2,4,0.044,3,7,200,400
8000,Amphora,Whole vessels preserve entire neck and at least one full handle. Two Gallic amphora rim sherds join.  ,2,10,27,18,734,783,54.14,4,11,300,400
8000,Amphora,Whole vessels preserve entire neck and at least one full handle. Two Gallic amphora rim sherds join.  ,2,10,27,18,734,783,54.14,4,11,50,300
8000,Lamp,NULL,NULL,NULL,6,6,20,32,0.292,2,7,50,100
8000,Thin Walled,Includes at least two sherds with inset pieces of glass paste (spot dated).,NULL,15,NULL,3,20,38,0.466,2,8,150,200
8000,African Cookware,"Whole vessels preserve entire profile, but not complete

2016 finds school rim MNV count: 154; rim EVE count: 11.48
base MNV: 70 base EVE: 4.91
",15,122,1,83,222,443,11.158,2,11,300,400
8000,African Cookware,"Whole vessels preserve entire profile, but not complete

2016 finds school rim MNV count: 154; rim EVE count: 11.48
base MNV: 70 base EVE: 4.91
",15,122,1,83,222,443,11.158,2,11,350,500
8000,African Red Slip,rim MNV: 20; rim EVE: 2.57,2,65,NULL,20,97,184,2.14,2,11,350,400
8000,African Red Slip,rim MNV: 20; rim EVE: 2.57,2,65,NULL,20,97,184,2.14,2,11,350,400
8001,African Cookware,NULL,NULL,20,NULL,3,15,38,0.554,3,10,290,450
8001,Amphora,NULL,NULL,12,18,5,284,319,25.12,4,11,290,400
7000,African Cookware,NULL,NULL,9,NULL,4,14,27,0.288,3,8,290,400
7000,African Red Slip,"5 rims C production, 1 rim A production , 2 bases C production, 1 base A production.",NULL,6,NULL,3,34,43,0.302,2,8,350,400
7000,African Red Slip,"5 rims C production, 1 rim A production , 2 bases C production, 1 base A production.",NULL,6,NULL,3,34,43,0.302,2,8,220,350
7000,Amphora,NULL,NULL,7,6,2,308,323,14.88,2,11,250,500
7002,African Red Slip,NULL,NULL,5,NULL,3,25,33,0.1885,2,9,450,600
7002,African Red Slip,NULL,NULL,5,NULL,3,25,33,0.1885,2,9,325,420
7001,African Red Slip,NULL,NULL,3,NULL,2,16,21,0.079,2,5,150,225
7001,African Cookware,NULL,NULL,4,NULL,5,12,21,0.164,2,6,250,325
6012,African Red Slip,NULL,NULL,2,NULL,NULL,13,15,0.003,2,6,400,530
6012,African Red Slip,NULL,NULL,2,NULL,NULL,13,15,0.003,2,6,400,530
6012,Amphora,NULL,NULL,3,2,NULL,102,107,2.3,2,11,430,600
8033,African Red Slip,NULL,NULL,7,NULL,2,14,24,0.324,2,8,400,450
7030,African Red Slip,The MNV is 34 and the EVE is 2.32 as calculated by the 2018 Finds School.,1,35,NULL,25,101,157,1.7,2,11,320,470
7030,African Red Slip,The MNV is 34 and the EVE is 2.32 as calculated by the 2018 Finds School.,1,35,NULL,25,101,157,1.7,2,11,240,325
7030,African Red Slip,The MNV is 34 and the EVE is 2.32 as calculated by the 2018 Finds School.,1,35,NULL,25,101,157,1.7,2,11,200,300
7030,African Red Slip,The MNV is 34 and the EVE is 2.32 as calculated by the 2018 Finds School.,1,35,NULL,25,101,157,1.7,2,11,200,300
7030,African Cookware,"Some of the rims appear to be of the same vessel
The MNV is 86 and the EVE is 7.78 as calculated by the 2018 Finds School.",1,108,NULL,61,72,260,5.52,2,11,320,450
7030,African Cookware,"Some of the rims appear to be of the same vessel
The MNV is 86 and the EVE is 7.78 as calculated by the 2018 Finds School.",1,108,NULL,61,72,260,5.52,2,11,285,400
7030,African Cookware,"Some of the rims appear to be of the same vessel
The MNV is 86 and the EVE is 7.78 as calculated by the 2018 Finds School.",1,108,NULL,61,72,260,5.52,2,11,300,350
7034,African Red Slip,NULL,NULL,NULL,NULL,NULL,13,13,0.07,2,9,325,420
7035,Amphora,NULL,NULL,1,NULL,NULL,6,7,0.187,3,9,250,400
7032,Amphora,"sherds of eastern amphorae, italian, and african. several show signs of fire damage",NULL,NULL,5,2,52,61,3.12,4,15,150,325
7032,Amphora,"sherds of eastern amphorae, italian, and african. several show signs of fire damage",NULL,NULL,5,2,52,61,3.12,4,15,20,200
7032,Commonware,"one rim fragment of olla with internal/external burnishing characteristic of republican pottery, the rest much later forms",NULL,16,NULL,3,58,77,1.168,1,10,1,150
7032,African Cookware,NULL,NULL,3,NULL,1,5,9,0.118,4,6,150,250
7032,African Red Slip,NULL,NULL,3,NULL,2,7,12,0.098,2,6,325,450
7032,African Red Slip,NULL,NULL,3,NULL,2,7,12,0.098,2,6,290,400
7031,African Red Slip,NULL,NULL,1,NULL,NULL,1,2,0.007,1,3,450,600
6016,Lamp,NULL,NULL,3,2,1,9,15,0.0763,2,6,450,600
6016,African Red Slip,NULL,2,7,NULL,3,24,36,0.44,2,11,320,470
6016,African Red Slip,NULL,2,7,NULL,3,24,36,0.44,2,11,150,200
8053,African Red Slip,NULL,NULL,3,NULL,NULL,8,10,0.74,3,5,150,250
8053,African Red Slip,NULL,NULL,3,NULL,NULL,8,10,0.74,3,5,300,360
7069,African Red Slip,NULL,NULL,NULL,NULL,2,NULL,2,0.022,4,5,240,325
6013,African Cookware,NULL,NULL,NULL,NULL,NULL,7,7,0.059,1,6,90,300
6029,African Cookware,NULL,NULL,1,NULL,NULL,NULL,1,0.012,4,4,200,400
6015,African Cookware,NULL,NULL,1,NULL,NULL,NULL,1,0.022,7,7,150,300
7068,African Red Slip,NULL,NULL,3,NULL,4,9,16,0.222,3,11,350,450
7068,African Cookware,NULL,NULL,11,NULL,2,8,21,0.47,3,7,150,300
7063,African Red Slip,NULL,NULL,23,NULL,1,60,84,0.423,2,6,525,600
7013,Lamp,NULL,NULL,1,NULL,NULL,NULL,1,0.009,4,4,170,250
7029,African Cookware,NULL,NULL,14,NULL,2,18,34,0.304,1,8,200,400
7029,African Red Slip,One large rim sherd with evidence of burning. ,NULL,6,NULL,1,9,16,0.14,2,11,250,350
7059,African Red Slip,NULL,NULL,3,NULL,NULL,3,6,0.102,2,6,230,300
8112,African Red Slip,NULL,NULL,5,NULL,NULL,1,6,0.033,3,6,230,400
8112,African Red Slip,NULL,NULL,5,NULL,NULL,1,6,0.033,3,6,230,400
6019,African Red Slip,NULL,NULL,NULL,NULL,NULL,3,3,0.006,1,3,200,300
6008,African Cookware,NULL,NULL,1,NULL,NULL,1,2,0.008,1,4,2,3
6008,African Cookware,NULL,NULL,1,NULL,NULL,2,NULL,0.034,3,6,2,3
6006,African Red Slip,NULL,NULL,1,NULL,NULL,5,6,0.036,2,5,460,500
7102,Amphora,NULL,NULL,5,NULL,2,51,58,5.738,2,11,200,300
7004,African Red Slip,NULL,NULL,2,NULL,NULL,3,5,0.06,3,6,450,500
6044,African Red Slip,NULL,NULL,2,NULL,NULL,3,5,0.024,2,5,200,250
6044,Amphora,NULL,NULL,3,2,NULL,107,112,1.125,1,11,430,450
7018,African Red Slip,NULL,NULL,1,NULL,1,5,7,0.0243,2,4,510,540
8014,Thin Walled,NULL,NULL,1,NULL,1,6,8,0.011,1,4,14,37
6010,African Red Slip,NULL,NULL,NULL,NULL,NULL,3,3,0.008,2,3,1,500
6010,African Red Slip,NULL,NULL,NULL,NULL,NULL,3,3,0.008,2,3,1,500
6010,African Red Slip,NULL,NULL,NULL,NULL,NULL,3,3,0.008,2,3,1,500
6010,African Red Slip,NULL,NULL,NULL,NULL,NULL,3,3,0.008,2,3,1,500
6010,African Red Slip,NULL,NULL,NULL,NULL,NULL,3,3,0.008,2,3,1,500
6010,African Red Slip,NULL,NULL,NULL,NULL,NULL,3,3,0.008,2,3,1,500
6010,African Red Slip,NULL,NULL,NULL,NULL,NULL,3,3,0.008,2,3,1,500
6047,African Cookware,NULL,NULL,NULL,NULL,NULL,1,1,0.004,4,4,1,500
7124,African Red Slip,NULL,NULL,NULL,NULL,2,2,4,0.115,4,9,1,700
8117,African Cookware,"One rim sherd is African form but likely an imitation ware (yellow-gray fabric with reddish decorative sooting"" on the edge.""",NULL,7,NULL,2,8,17,0.315,3,10,360,470
8117,African Red Slip,NULL,NULL,4,NULL,NULL,14,18,0.177,2,8,230,360
7076,Terra Sigillata,NULL,NULL,6,NULL,4,17,27,0.137,2,10,1,14
7076,African Red Slip,NULL,NULL,2,NULL,NULL,3,5,0.015,2,4,80,160
6020,African Red Slip,One wall sherd part of base with partially preserved decoration,NULL,1,NULL,NULL,1,2,0.03,3,6,410,470
8118,African Red Slip,NULL,NULL,1,NULL,NULL,NULL,1,0.006,4,4,250,400
8063,African Cookware,NULL,NULL,3,NULL,NULL,3,6,0.115,3,11,90,200
8054,African Red Slip,NULL,NULL,1,NULL,1,NULL,2,0.007,3,4,230,400
7077,African Cookware,NULL,NULL,75,1,10,27,113,1.78,2,11,150,225
7034,African Red Slip,processed 2017-07-11,NULL,3,NULL,1,4,8,0.061,3,6,325,420
7077,African Red Slip,A production,NULL,17,NULL,13,4,34,0.44,2,11,160,220
7077,African Red Slip,A production,NULL,17,NULL,13,4,34,0.44,2,11,350,400
8149,African Red Slip,D production,NULL,1,NULL,NULL,2,3,0.011,3,4,100,200
7127,African Red Slip,NULL,NULL,1,NULL,NULL,2,3,0.012,3,4,220,270
8069,African Cookware,NULL,NULL,2,NULL,NULL,1,3,0.019,3,4,290,400
7029,African Red Slip,Added to the total July 14 2017 by A. Rittershaus,NULL,2,NULL,NULL,1,3,0.03,3,6,250,350
7029,African Cookware,Added to the total July 14 2017 by A. Rittershaus,NULL,4,NULL,2,1,7,0.16,5,8,200,400
7126,African Cookware,One wall sherd with small hole through the side,4,57,NULL,26,102,189,2.18,2,11,150,350
7126,African Cookware,One wall sherd with small hole through the side,4,57,NULL,26,102,189,2.18,2,11,150,400
7126,African Cookware,One wall sherd with small hole through the side,4,57,NULL,26,102,189,2.18,2,11,100,400
7150,African Cookware,NULL,NULL,9,NULL,NULL,37,46,0.15,2,11,202,400
7150,African Cookware,NULL,NULL,9,NULL,NULL,37,46,0.15,2,11,150,300
7150,Commonware,NULL,NULL,27,6,1,113,147,0.404,2,8,330,335
7105,African Cookware,NULL,NULL,5,NULL,NULL,1,6,0.037,3,5,150,300
7156,African Cookware,NULL,NULL,5,NULL,2,12,19,0.145,3,7,90,150
8143,African Red Slip,NULL,NULL,1,NULL,1,9,11,0.07,2,8,250,450
7128,African Cookware,NULL,NULL,5,NULL,NULL,1,6,0.056,3,6,320,440
9029,African Cookware,NULL,NULL,3,NULL,NULL,4,7,0.034,2,5,150,400
9029,African Cookware,NULL,NULL,3,NULL,NULL,4,7,0.034,2,5,193,400
7014,Commonware,NULL,NULL,2,1,NULL,8,11,0.152,3,9,240,250
8202,African Red Slip,NULL,NULL,7,NULL,3,21,31,0.1,2,5,230,325
8202,African Red Slip,NULL,NULL,7,NULL,3,21,31,0.1,2,5,410,500
8183,African Cookware,NULL,NULL,3,NULL,NULL,2,5,0.051,2,6,250,350
8216,Terra Sigillata,Base sherd missing ring foot,NULL,1,NULL,1,NULL,2,0.016,3,5,14,100
7170,Terra Sigillata,all sherds join,NULL,2,NULL,NULL,1,3,0.026,3,6,14,100
7194,Terra Sigillata,NULL,NULL,1,NULL,NULL,6,7,0.044,3,6,25,125
7194,Commonware,"2 base sherds join, 2 rim from same vessel as these joining base sherds",NULL,2,1,2,24,29,0.414,2,11,80,90
8248,African Cookware,NULL,NULL,2,NULL,NULL,NULL,2,3,4,0.016,100,500
8248,African Red Slip,NULL,NULL,5,NULL,2,11,18,0.08,1,4,150,250
